"","business_id","latitude","longitude","name","review_count","categories"
"9595","_PdtvuRz3ZbqwlSu4FFliw","33.4867643","-112.0831669","Root Seller Gallery","3",NA
"9596","X8tfJzFU-pNxWnZk1la03Q","33.314918","-111.97161","Sam's Club","8",NA
"9597","EcHuaHD9IcoPEWNsU8vDTw","33.53433","-111.96457","JW Marriott Scottsdale Camelback Inn Resort & Spa","130",NA
"9598","MfCS8VeJzf9QbxNImekuMA","32.9744549","-111.5243836","T & M Pizza Italian Restaurant","5",NA
"9599","ERHxUzyCys_GEFbLaA8zbg","33.495756","-111.915915","Scottsdale Nails & Spa","5",NA
"9600","Fb61fg731Yrn9-7RFBPDdA","33.4959404","-112.0836568","Paris Laundry & Dry Cleaning","8",NA
"9601","eIxSLxzIlfExI6vgAbn2JA","33.39448790607","-111.908439268832","Lobbys Burgers","245",NA
"9602","T79MvaXjwVkXQJQVe9StQQ","33.3052343","-111.9026145","Tonsorial Barber Shop","4",NA
"9603","taDJhFyvgD17w-NoUR7WGQ","33.4517289","-111.7889576","Chuy's Mesquite Broiler","6",NA
"9604","AOk-iOQ0UtHio-EOiYnUPw","33.607105","-112.063427","Coronado 1.75 Cleaners","5",NA
"9605","pALpJ6xRXPgBNw2s3sDHxA","33.621747","-111.917994","Scottsdale Thunderbird Suites","21",NA
"9606","B9337ajJcmVBztIMAPUWAA","33.3078223","-111.7435528","World of Beer - Gilbert","14",NA
"9607","oABEe2gmsT-FiW1kGPVTOw","33.4510841","-112.1160088","Pete's Fish & Chips","16",NA
"9608","Ae3iqemToxFcCC2h_qDooA","33.588473","-112.115691","Extended StayAmerica","7",NA
"9609","9m8xgUrInYfIe-l6U-6yjg","33.4485208","-112.0731902","City of Phoenix","14",NA
"9610","gL-bTBj3lYtDz7H2IK4jUw","32.943589","-112.7335422","McDonald's","11",NA
"9611","a12JKFiqBVyaUfTWNaAzQQ","33.33605","-111.844836","Atl Wings","95",NA
"9612","T09QUM1nYuuvogPeDFkkEA","33.3037724","-111.9872313","Great Choice Chiropractic","3",NA
"9613","JRzrqJmsQ5AZ4bMQLUfyHg","33.347591","-111.95738","Crackers & Co Cafe","155",NA
"9614","-nmr-3l0EmQaZAGEoXgk4w","33.495574","-111.924461","Pacific's Cafe","4",NA
"9615","q0Hqow7jdaFjbr4zrBwANg","33.637203","-111.882191","Bachenheimer Nanni, MD","3",NA
"9616","sSPRqgwD9SFZ5JSnInSxDw","33.451643","-112.097404","Circle K Stores","3",NA
"9617","FOgi-jctbZW_8QpVnLl_Ow","33.457253584866","-112.359586891016","The Little Gym","3",NA
"9618","8tTTOEnbRQdDojunFCd__A","33.5030129","-112.0039285","Valley Foam Roofing","3",NA
"9619","_lZTISCRAM2CzWj9vzifBg","33.673033","-112.237787","Fletcher Heights Chiropractic","3",NA
"9620","9tSfOcExVjRyVeUyQOSXZg","33.7618228786757","-112.0714835","Divine Digits Nail Boutique","4",NA
"9621","_Ym70g384ZsRthXwBvchTA","33.6629442","-112.0182329","Prime Auto Glass","4",NA
"9622","OMaIbjoKlRdplpoHhBtWbg","33.274078","-111.717724","Giovanni's Quality For Less Upholstery","7",NA
"9623","KpCKaIDZ1m4bQj2ur3olfg","33.351583","-111.842255","Pacific Seafood Buffet","114",NA
"9624","oY8GbtjAbisKsv72CJgd9Q","33.233052","-111.857729","The Good Egg","37",NA
"9625","-bLYfQ30phOC_znU8vyCpg","33.4224052","-111.8052785","Elite Mobile Auto Detailing","3",NA
"9626","HBzv6vjTkeM-s_UIFCg2gg","33.4285293262858","-112.345359","Ono Hawaiian BBQ","44",NA
"9627","ozQ-xWzajNpHKqVb7PoOng","33.495521","-112.0038421","Southwest Custom Firearms","7",NA
"9628","9xsmSRFD8riQF7UCBrD88g","33.5820371","-112.1344948","La Parrilla Suiza","24",NA
"9629","UkaVmU1Mo_jMz9-SE1i_Hg","33.497615","-111.927405","Rockbar","24",NA
"9630","qZXZvY6Y2QreIYcS9uv65g","33.5811638","-111.8863978","Fry's Signature","29",NA
"9631","bjdhlQtREIDZEkjE4jN9fw","33.623024","-112.220559","Southwest Dental Group","4",NA
"9632","h2qjuP65Qgyoo0t1bnp4jA","33.3200829","-111.8913714","Starbucks","13",NA
"9633","B2IcobiAqSBsPauigk_iQg","33.4564591","-111.7269572","Party With Paint","6",NA
"9634","Zd0ADXOdglmQyUf8mPn7Wg","33.6528936","-112.2544883","Walgreens","3",NA
"9635","AxdOGtJ8bJmL8uXB0AQS5A","33.4473356","-112.0734239","Squid Ink Sushi","92",NA
"9636","AHu8U4hB4SDeBqVUTflc4A","33.649645","-111.935072","Barossa At Paradise Ridge","3",NA
"9637","tTtnk9X2CPtfieJYyumt_Q","33.38721","-111.8570707","FedEx Office Print & Ship Center","3",NA
"9638","I2Cy_FA42m8LF700SUPb1w","33.575863","-111.86991","The Racquet Club","3",NA
"9639","r7HHXcZc0VKbym60o9nhRQ","33.584721","-112.014278","Chaos Comedy","5",NA
"9640","B_fVPPUxw0TA9TfT5NB5AQ","33.4654587","-112.3376083","Palermos Pizza","14",NA
"9641","bgTB6MgdVQssXhkNJ7qIfw","33.542787037923","-111.925143835533","Roka Akor","410",NA
"9642","yhqNXuxKVQ1-ngZD7dWcmg","33.3774137","-111.9083692","Two Glass Eyes Sports Grill","3",NA
"9643","Vyen6yLmXu5voTUNFEPdBw","33.3099637220475","-111.882984246094","ProLite Auto Glass","6",NA
"9644","jQt1xMibtitBczJN6LXT1Q","33.456168","-112.073936","Amsterdam","98",NA
"9645","t2aUr49fVM8QkdZ5Z-FRfg","33.7635354","-112.0714835","Bryan Mok Design & Photography","3",NA
"9646","EZ0-uqaHpAEIJu3s9497Rw","33.561745","-111.536196","Saguaro Lake Ranch Resort","6",NA
"9647","3SlKa69UVN8KKYYPtlz1ew","33.6244883","-111.9255046","iPic Theaters","255",NA
"9648","IW6qDLuZuUc-xmw8PyJsOQ","33.5674315","-112.1025316","Mariscos Ensenada Num 6","3",NA
"9649","drBSrgUIXwtj70_n-ynJ5w","33.3055596960602","-111.860186938181","Krispy Kreme Doughnuts","5",NA
"9650","I5xBrzmTIUKHlj01JU6Z5w","33.4493647","-111.9264514","Snow Nail","10",NA
"9651","BZbW0vha5fg4qTfwHMnYjw","33.4240085","-111.9401874","Coffee Plantation","20",NA
"9652","bZyUy0SBJEfea9R-CuXTRA","33.3062964","-111.887285","T J Maxx","9",NA
"9653","GSxkH_GCTuySl3KHSdroQw","33.6545688","-112.354787","Arby's Roast Beef","3",NA
"9654","rswzmPzm264gwu-atRnmQg","33.6235245","-112.3309058","Alfredo's Mexican Food","4",NA
"9655","5jazn-RZP2R6ZkCIPZsf0w","33.678615","-111.9746066","Sweet Tomatoes","53",NA
"9656","t80qleqEIqIyekB95IrAOA","33.610554","-112.013072","Original Breakfast House","124",NA
"9657","U2hhSRVHfBryKPNTgasprA","33.5059317","-112.0388616","Blimpie Subs & Salads","3",NA
"9658","LErnyw7uzbwxyfF6It4chw","33.6698624","-112.030859","The Coffee Bean & Tea Leaf","27",NA
"9659","qXNDOT15YefmozPnrbZJGg","33.4317278536161","-111.843223571777","Red Brick Pizza","6",NA
"9660","gnAE73zidMCebe0USIZjYA","33.3807497","-111.6011626","Angel Touch Nails","6",NA
"9661","l7TobGhPDskgflo1ZFSd3w","33.3866439","-111.9269693","Ashlee Candelaria - Farmers Insurance","3",NA
"9662","_TsQL0GYnStvozi_xOtV2w","33.64085","-112.030411","Batteries Plus","11",NA
"9663","e03vgmPwXl8dvgbr51P3vg","33.6397796","-112.1327802","Coinless Laundry","5",NA
"9664","JR-lU_nKD_aeygZ3yrFXJg","33.3302921","-111.7903279","Z Ultimate Self Defense Studios","3",NA
"9665","ThlaY1chEp6MjYZO7A6Slg","33.5737714","-111.9054939","De-Language Healing Arts","3",NA
"9666","--BlvDO_RG2yElKu9XA1_g","33.621463","-111.8983054","Asian Island","54",NA
"9667","Yp4YyfWyjBF588V4oBEnuQ","33.329856","-111.69598","The Storage Doctor","4",NA
"9668","Co-sJv4GNxILkF79ZMLq-Q","33.6556844","-111.9300279","Panda Express","6",NA
"9669","AC1xogsITgaae5ic8B9Ryw","33.45083","-111.763286","Rancho De Tia Rosa","195",NA
"9670","AZAd_Zhv4UiJZ1x2FRPqIA","33.547495","-111.92358","Pinon Grill","15",NA
"9671","fb9eLHJ4S--TyXsarJJo-g","33.42135","-111.924806","Blue Nile Cafe","103",NA
"9672","z-ScJls8ILoLAnUG6zIJqA","33.462383","-112.360424","Charming Charlie - Goodyear","3",NA
"9673","L-uPZxooP_ziXCtRrWi8Pw","33.494205","-111.931447","Café Monarch","206",NA
"9674","l5X8VsWdcwDHmM2M7cs_6A","33.321266","-111.911648","Starbucks","3",NA
"9675","32ui-IVtIP-w-Rg6ak_5dg","33.302388","-111.779861","DesignLine Architects","3",NA
"9676","638KbE3REls3O3bbOPLnUA","33.2765348752656","-111.788693970306","Firehouse Subs","15",NA
"9677","9bm2FyamMSHYT7XlgppMBg","33.654129","-112.235139","Katz & Dogs Wellness Clinic","21",NA
"9678","_P4wKLL6cyXWY1EQV2k8WQ","33.4532307","-112.0740735","Downtown Civic Space Park","10",NA
"9679","Qfm7bzC_hEYQAQGxruhn8Q","32.8865677","-111.685001","Harkins Casa Grande 14","6",NA
"9680","Iq-XEW13ReCPvdKjD-KM3Q","33.319907","-111.809582","Hungry Howie's Pizza","4",NA
"9681","_TOy0-P-UMA1_mpL-lPgxw","33.3299681","-111.7922733","Streamers Ice Cream Parlor and Grill","4",NA
"9682","jsJxRLGm8zjWm_HVR2FDnw","33.495466","-112.003105","Hazelwoods First Place Sports Grill","84",NA
"9683","sS0bWeEwC04bDP-IvPQqrw","33.4329724","-111.9043028","Mercato del Gelato","4",NA
"9684","qVWR4NHU3NXlEIaCy67g2g","33.3796565","-112.1690817","Red Dragon Express","24",NA
"9685","iiIC4s0V0CfevJ7K4uye7g","33.3210706","-111.9296551","Great Clips","3",NA
"9686","OTZMhENvjW1J_hVoc8D0aw","33.648094","-112.11868","Above Par Heating & Air Conditioning","4",NA
"9687","ze_s8loPnr9yB0a4Y8Zpfg","33.5021428","-112.0565062","PaperCrazy","11",NA
"9688","8D_e6Oc4eZdRSnK0_v8sGw","33.7110102","-112.1142778","Barnes & Noble Booksellers","11",NA
"9689","u1ygb6m7-Gi5q5rAb057cw","33.5243639","-111.8985922","Moore's Pool Service","4",NA
"9690","v23YpYZlCpy3fFZsOK8ShQ","33.631458","-112.11195","Tara Thai","23",NA
"9691","elbB9Xs10Nc6uGWloLDj-g","33.497342","-112.381552","Nu Vue Blinds and Shutters, LLC","4",NA
"9692","22K8kQzK4UtLwQAwOCf0MA","33.4446605","-111.9560775","Papago's Cafe Grill & Deli","3",NA
"9693","hR41JuE4FpaThBbDwBAnwQ","33.4494395","-111.8049298","Fresh & Easy Neighborhood Market","4",NA
"9694","5zGFamr8v5ykzr41SmMRDg","33.6112279","-112.187468","Purcell's Western States Tire","3",NA
"9695","FncEp_Bs9JJxthNk44OQrQ","33.4946108367144","-112.127784308636","Krispy Kreme Doughnuts","5",NA
"9696","kBKMhXYHmxlCQubUdxShBQ","33.711091","-112.1122766","Verizon Wireless","7",NA
"9697","edC8euBdO5hxRHRs3RIvZg","33.3496","-111.912291","McDonald's","5",NA
"9698","k94x--NChSq4BCO7XiOXYA","33.7242816","-112.4781","Speedworld Raceway Park","4",NA
"9699","Yvk6VWr6SVg6PG4jIep6rQ","33.3184593","-111.9258211","I Sushi & Teppan","59",NA
"9700","F3SEkW6v2LJ5y6Ldo5pPaw","33.5532624","-112.0554926","Super Dragon","53",NA
"9701","Xotu8sxEdcFgaWGYV-GkIg","33.4939308166504","-112.100067138672","Biomat USA","3",NA
"9702","XRkv1rz9BJmOFRSgjGHBSg","33.58563","-112.013772","Camelback Card Club 2","3",NA
"9703","xWcTt1L4vQC_QkPfPBVlCw","33.5090487","-112.0709232","Red Modern Furniture","19",NA
"9704","DQGQem7DqrjbhXXW8YRPvQ","33.5419669770857","-111.964073181152","Urban Kidz","7",NA
"9705","UOp28N6gtwUMnHBXDfoihA","33.365006","-111.736718","Contemporary Care For Women","5",NA
"9706","n3snpy0iOtpVDRwJfAFeeA","33.4601956","-112.0737169","Avella Specialty Pharmacy","4",NA
"9707","X3icXUyW9vS4UXY6V_MR4w","33.538154","-111.924569","McCormick-Stillman Railroad Park","107",NA
"9708","Wd5JG4sYZjNDGmHiPKGKVg","33.422407","-111.980762","Fairfield Inn by Marriott","7",NA
"9709","lwUDN-fFYz_uZ4aA2Ikj9A","33.304659","-111.985429","Center For Urological Services PC","3",NA
"9710","frZdH7hTGIs7nykH4jeIPA","33.3053082","-111.9088314","The New E","83",NA
"9711","XBV7CHStD2Ot-NBA_ebc0Q","33.317691","-112.006059","Sam Winter - State Farm Insurance Agent","3",NA
"9712","CXnnprQt8w2b2DVRvvWNYw","33.678615","-111.9746066","Carters Childwear","4",NA
"9713","J2LGgGy1b1V8e7yjDI_u7w","33.580273","-112.118875","Olive Garden","20",NA
"9714","NvyoHhPm8wnkxIHaaJYHFw","33.2450046703184","-111.622467041016","QuikTrip","5",NA
"9715","eUmyEXmaBJO8PTtKooko4Q","33.3223221578774","-111.688666893923","Applebee's Neighborhood Grill & Bar","15",NA
"9716","KyLmGuB-EjpeliQO-Qu9Kw","33.620765781286","-111.87514900932","Jack In the Box","9",NA
"9717","OlfNWgSITIBffeLC5KWidA","33.396253","-111.9396252","Kyoto Bowl","8",NA
"9718","PONDGYxI1dswoYjrzeljbA","33.611537","-112.238173","Filiberto's","13",NA
"9719","ccC2ecxVEOF4t_kKce6f8Q","33.567424","-112.0709184","El Pollo Loco","8",NA
"9720","ynlTj5ZhlITO6jpIGBKSTg","33.5025941","-111.9296765","Starbucks Coffee","8",NA
"9721","M_LdDExO-6X6NiJu396MZw","33.833628","-111.938652","Janey's Coffee House","13",NA
"9722","u8nJN_BTTcA_-2pWFYlbbA","33.490698","-111.992823","Farmyard","3",NA
"9723","hWhVP-28LYP3llaMlAJ_JA","33.466442","-112.032374","Rosita's Place","113",NA
"9724","GicnpfJ8yjbRQqaZu9uA-w","33.220295","-111.867508","Innerlight Dance Center","4",NA
"9725","FWIvOa28jn15bvKIqqYgvQ","33.6265285047855","-111.87828540802","Horizon Dog Park","17",NA
"9726","LEWcHc09a2uS1dN1GzQi4Q","33.582018","-112.011259","Shea Chiropractic Clinic PC","5",NA
"9727","I50VD7XhcdQxqEuV98G5rQ","33.2778662","-111.7878985","Wendy's","3",NA
"9728","t33ZEOAeitsDqVs2QuJvbA","33.682868","-112.096275","The Wrap Shoppe","3",NA
"9729","0jPDeGGcCjX2BXj0DEuWIQ","33.487951","-112.075428","Staples","9",NA
"9730","JHcfeatVT6SnTS2pqteQKg","33.3016413","-111.7435307","Sew N Vac","3",NA
"9731","n6PME_bE7LnFhYKRx7UhJA","33.3087618","-111.9472772","ICB Motorsport","3",NA
"9732","PJ5p1Fs_cOORU0xO5kZI5w","33.6109580993652","-112.184608459473","Jimmy John's","14",NA
"9733","JA7igi_k1pm3EK9K7D5EJA","33.45","-111.97","Safeway Home Grocery Delivery","12",NA
"9734","IrICJMK0sIzgTH_FUImihA","33.321864","-111.726244","Agritopia","5",NA
"9735","WBN1mMLIJ2v7tKNLzMCaiQ","33.3637562","-111.9100616","The Flower Shoppe","4",NA
"9736","K845ZDttFfx99zQ-0aE2tA","33.4332107720138","-111.903336676614","Cadillac Ranch","183",NA
"9737","a3OSUa8jQdwpc5Wfgz0G4g","33.6175057","-111.9082526","Public Storage","3",NA
"9738","xl22YMFWovBrvf4I0Cod2A","33.4165461","-111.836832","Coffee Talk","3",NA
"9739","kJh6851D00h5ioNiw5nQBw","33.793278","-111.968709","Desert Foothills Gardens","3",NA
"9740","c-uu1PnMVdwP1Gcj36keyg","33.820629","-111.9211516","Carefree Internal Medicine MD","3",NA
"9741","zht8__JJoxkozBhf_vuKYg","33.6556844","-111.9300279","Chick-fil-A","20",NA
"9742","FPboZrUMSNYE4Yy_0fX-Ug","33.4486235038312","-111.926843080987","Jim's Coney Island Cafe","39",NA
"9743","lEpLxSA35gbmV6VwJ64wVw","33.3792461","-112.1681438","Taco Bell","7",NA
"9744","demKE9o-SJgEspJ6k8lTCw","33.3813867","-111.8188949","Tuning Gruppe","7",NA
"9745","pyU4pTX19Rkbb23CG_tA5Q","33.6093014","-112.3560476","Great Clips","7",NA
"9746","t_0576Esa58pcLHCEpj31A","33.4493238","-112.0718824","Steve's Grill","119",NA
"9747","7UTlEVHU5v2xBLdkGghyzQ","33.4953259","-112.0119403","Chuy's Mesquite Broiler","22",NA
"9748","2Zg1CXjY0MWZrC8G2alpag","33.494589","-112.027189","Ever-Ready Glass Of Phoenix","4",NA
"9749","CyrY7OstUfFIzFGMvMwnBw","33.3260297","-111.8747445","Lizard Heights Glass","3",NA
"9750","SMDEbSr-ky3Jrr5LhLbidw","33.3925916","-111.909146","Revolver Records","4",NA
"9751","g-5Lbx8roadT6-DiAzhtDw","33.636033","-111.881585","Maui Saito Ninjitsu","3",NA
"9752","Zy2vca7i9QFGRKa4m0C__A","33.5038922","-112.1000457","Da Vàng","240",NA
"9753","MaY9KCV7y6Jvx15D9vw3sA","33.6725479","-111.8905088","Safeway","6",NA
"9754","tqsf09eym98gIuXDbewWcw","33.3203524","-111.7555422","Water and Ice Discount Superstores","3",NA
"9755","tfuYkpE7Q9nefs02xbDs_w","33.4727603","-112.2224426","Party City","7",NA
"9756","SG-bV3OZizne2MZ-zQSmRg","33.5388471","-111.9641728","MBar","20",NA
"9757","SN0fYS9Mozu5qkPAq7K8ZQ","33.6049394","-111.9779651","Bank of America","3",NA
"9758","lhpk_CUuo_ZBqTP7oQ2vBA","33.541907","-112.184056","The Cottage Garden","3",NA
"9759","FRiCsAUljJUu-AYDMytJTg","33.563442","-112.0893682","Ryan's Removals","3",NA
"9760","jOu97u0aiyD9IWxZO8YB0g","33.5811009","-111.92406","Alice-Rae Intimate Apparel","5",NA
"9761","2mcmuAvpNIJuV3gV0v9v2A","33.5958042","-112.2226374","Pholicious","74",NA
"9762","AMwr-IwwaamJ2l3Z8yce6Q","33.3351684","-111.7851645","Zipps Sports Grill","56",NA
"9763","bEQjf7c-9qkNWgXvriSGZw","33.304845","-111.951499","Wonderful Wanda's","33",NA
"9764","rElXBe0X7KQFV_sPSt1epw","33.39191","-112.07183","Midas Auto Service","3",NA
"9765","u0zjW7rluJgUeQTnaZnkJQ","33.480776","-112.013252","Churchs Chicken","3",NA
"9766","i9BG3-NXHHfoRaSM-sG3uw","33.3941421508789","-111.840553283691","Bosa Donuts","12",NA
"9767","0u0I_UUbsE6kc9so_WlBRQ","33.4796486","-111.9868485","Sprint","7",NA
"9768","i8DkHnUxJwPBd7e50FHUpw","33.8705209","-112.148602","Del Taco","3",NA
"9769","ZDRhfiNBUoXTbLARz8j-xQ","33.463543","-112.341878","Panda Express","6",NA
"9770","1OigyqVxIfE6AGKNGWZjnw","33.6390345","-111.9817311","Walmart Supercenter","24",NA
"9771","SafsIKMVT73Pnom1_uR4Kg","33.5106684","-112.029752","Business Needs, Inc","4",NA
"9772","UJhIuwQniicO_SbfB1K5wg","33.6092342","-112.3561372","Westside Mail Center","4",NA
"9773","5niUestkeI0tBcBAv4SyKw","33.3172434","-111.9765164","Pita Jungle","87",NA
"9774","s0kRiHawc3BlFAU8I-GU9w","33.5818256","-112.1241636","Subway","4",NA
"9775","9wWLF9R90BCWr6lCnj5WzQ","33.597561","-111.9766606","Olive Garden Italian Restaurant ","35",NA
"9776","v92HPOxT-SZvFGw8xsktOg","33.0424098","-112.0130703","Banner Health Center","3",NA
"9777","Iiawi9j9SMLXXDYzgt2tFA","33.4151911","-111.8087252","Carl's Barber Shop","10",NA
"9778","H6yfW3cQ--UOtCjjzTNekA","33.623660105428","-112.424706586028","#1Brothers Pizza","21",NA
"9779","uTZFsTkCoHnSunh3UovL3A","33.5391059","-112.183341","Krispy Creations","12",NA
"9780","3Wxp8wNfUuYUohTpNMLotQ","33.5954350653851","-112.220446094871","Pho Tan Thanh","19",NA
"9781","WI7qUN8Lv_AMrD4bEQZvrA","33.770586","-111.983265","Desirable Skin","3",NA
"9782","sbsFamEj5wDxNAjUKrMcSw","33.4916179","-111.9258402","RnR","349",NA
"9783","8p7Y0dssso7pW_ZxnFtRxQ","33.459193","-112.358723","Freddy's Frozen Custard & Steakburgers","32",NA
"9784","2T36c1mym1zG5dOa1fWNoQ","33.30549","-111.8952739","Popcornopolis","9",NA
"9785","4A628qyYpA4EhN6w6o-MYQ","33.5006293","-111.9232551","Joe's New York Pizza","119",NA
"9786","j7XuypdW_w935NhjbvKPQw","33.4215567","-111.9169322","Republic Ramen + Noodles","237",NA
"9787","rDiaO12WX_HaoRA_Y9FbJA","33.424281","-111.924088","Dunkin Donuts","11",NA
"9788","hKXGstxNng99lTeIJKJPOw","33.3772629","-111.7915987","Fry's Marketplace Stores of Arizona","5",NA
"9789","_ywWoGKew1Tii7SNWvmU6Q","33.450425","-111.971421","Tovrea Castle and Carraro Cactus Garden","11",NA
"9790","nCPNksp20VThapB_sovNPw","33.4585254","-111.9087869","Pesto Prima Cafe & Coffee","85",NA
"9791","xMXDLSgMGnwDZLaHnH5VAQ","33.2978916","-111.9011481","Sally Beauty Supply","4",NA
"9792","FAxhYe2xAZyQTZY59t6w1g","33.509096","-111.994831","Stewart Detailing","10",NA
"9793","N-T3Ti7n9j7mA5XK8oHK9g","33.493947","-111.922301","Nature Nails Center","5",NA
"9794","K_X9x7S4Ym_alw6-5pNh0g","33.5748903","-112.3260929","City of El Mirage City Park","4",NA
"9795","siatNcf5O_vH0sL6OdvYLQ","33.522372","-112.09641","Phoenix Spectrum Mall","32",NA
"9796","AVUpq52fSE9q3v9tO-i_3g","33.4948764","-112.0861147","The Fry Bread House","7",NA
"9797","dXf-yOQwdd4eW3e8v08hLg","33.42191","-111.9428301","Headquarters Smokeshop","23",NA
"9798","cqIHyZ3Q0D4vBi-vb4mi-g","33.459257","-112.091555","Bikini Lounge","132",NA
"9799","FI4ns6iR4ZrhoaYjITf-Mg","33.4960515","-111.9302928","Sunshine Moon Peking Pub","30",NA
"9800","N1TjlVTCdWvy0e8qEQh9Hg","33.3262577","-111.9781226","Belville Concrete","5",NA
"9801","aXvxxzGCXorHp0pAny-XYw","33.3892","-111.86058","Julie's Chicken and Waffles Just Soul Babee","3",NA
"9802","y2TxCH5dmGpyniP8nAIWiA","33.318767","-111.943635","Medifast Weight Control Center","4",NA
"9803","ttjDIKdZcEB3bREqv4V2JQ","33.63902","-112.030201","Fabric Depot and Supplies","9",NA
"9804","gZ3GVh4aER2q6_UdA6fTKw","33.833628","-111.938652","Janey's Cave Creek","24",NA
"9805","CNxkXXv7NVkoLWjU7t4gwA","33.4237298","-111.9396558","Steak 'n Shake","51",NA
"9806","_Qkckrb1d5fwi6BJotor5g","33.4154255","-111.7290291","Superstition Ranch Market","72",NA
"9807","10BgGvCMDH-JbYsg8KRLRg","33.418499","-111.940305","3 Roots Coffee House and Cafe","41",NA
"9808","LHwSUFdk1LZzbhSNYwoslw","33.8667749","-112.135407","Cvs","3",NA
"9809","qk3NODH8C0h7XHZ7hadkwQ","33.3706968","-111.8245431","Speedpro Imaging of Mesa-Gilbert","3",NA
"9810","tizHNPsEddfGWvxipZ7q5w","33.4809956","-111.909292","Gold Needle","6",NA
"9811","eXALA0wNH2LdwpUlGvWsKw","33.480827","-112.007051","China Olive","5",NA
"9812","se9BUKQz30v_BVcgsiYMzQ","33.8007212097834","-112.133053066428","The Home Depot","6",NA
"9813","NIlgqNNjx2pyDQtmgU0B9w","33.3777029","-111.979171","Quick Trip","6",NA
"9814","Eq_T_rOK_XmOEpcfHdpzPA","33.5955267","-112.0131645","Frank's Hobby House","3",NA
"9815","V23hvRIXCoCq3CNhgTweTQ","32.879177","-111.71103","Chipotle","4",NA
"9816","f9W67YTG5w93FW1w3GWVYQ","33.641015","-111.976127","McDonald's","7",NA
"9817","JJGkhOmfOFamPbCAaRKPPw","33.6769641638938","-111.972437438965","Paradise Bakery","25",NA
"9818","Udupw_J-oQHLaLO0FXIQDg","33.4957180437435","-111.989299276872","Nothing Bundt Cakes","13",NA
"9819","9yznU3-I8x5V2s04eoPnzg","33.6069188","-112.0361987","Smart Automotive Repair","4",NA
"9820","hCzGRe0NcB0UQFxxypc6Gw","33.6629442","-112.0182329","SharpieTech","4",NA
"9821","ORLTCEgKfdxMuGPhIc1O9Q","33.5025941","-111.9296765","Anthropologie","14",NA
"9822","edP6Wzpvewfk5PR_nywXdg","33.290027","-111.773735","Skin of Dreams","6",NA
"9823","sOnFGW7XhZ0Vj5sg4L333g","33.6377604649113","-112.222988944892","Paradise Bakery & Cafe","10",NA
"9824","452qcsoV-d55n0V7Osh50A","33.3459373","-111.9636701","Graham Central Station","41",NA
"9825","jGs5D_QUwDp_dNzj6YKEbA","33.6288709","-111.886982","Saladworks","23",NA
"9826","WjT_DJivd3I98FxDgEZpTQ","33.3892","-111.86058","In-N-Out Burger","20",NA
"9827","MaozalDMZ0bRmAF2Bj1Rew","33.407129","-111.880488","El Mar Diving Center","6",NA
"9828","PAHvY23KgO6PggjhXFPC-w","33.378099","-112.134208","Circle K","3",NA
"9829","mgtbxxT0x82Vvj1K5ql62A","33.5096926","-112.1005137","Churchs Chicken","8",NA
"9830","Nu0_tUBN6R9Oc-YsLVFNJg","33.3056618","-111.8975543","California Pizza Kitchen","41",NA
"9831","7tXQvYHEFKN0ThGZoY-j3Q","33.6288625","-111.9228477","Extended Stay America","6",NA
"9832","5RJ9vVqUaKhH5wutYGffPw","33.6380787","-112.2220098","Old Navy Arrowhead Crossing","3",NA
"9833","OPGmc2oC8PG8pDBYLB2FDQ","33.65379","-112.23381","Wild Roots Salon","6",NA
"9834","nPVVaj8T9iI1NrHZZFsqvA","33.3779029846191","-112.172332763672","Filiberto's","7",NA
"9835","OOCLVeqqMFfSnKa7liv0Kw","33.4329724","-111.9043028","Tempe Marketplace","144",NA
"9836","h-o-fNBO2ojQQvsOG7UbDQ","33.578957","-111.924071","Cindy's Makin Faces","3",NA
"9837","Kx8842zAWXdaBkXtY8I7Bw","33.44794","-112.059263","GreaterThan Coffee","13",NA
"9838","t0kdEzNPPrrXroMTiakszA","33.5955711","-112.1199991","Ramada Plaza Phoenix at Metrocenter","3",NA
"9839","8bAJSdGa-LGFuOXBKyAwXg","33.6763591","-111.9780802","NextCare Urgent Care","13",NA
"9840","P5uC-zfGG6yqoQDUyqyAvg","33.4995106","-111.9272212","Kazimierz World Wine Bar","290",NA
"9841","AlPrGVMUycQZKhO3aV9Twg","33.4464988","-112.3408481","Jiffy Lube","3",NA
"9842","KzptFKjE2lZuL7UqcgasMQ","33.5553481","-112.1478534","24hr Valleywide Electric","3",NA
"9843","fy4tLkVZd4Nhqqrs4ojXnw","33.2961979","-112.041459","Next Door Realty","6",NA
"9844","6DaBdOr7NNsIWBC_2zty7A","33.5388191","-112.1752666","El Charrito Authentic Mexican Cuisine","3",NA
"9845","bc3AXuhpyrn7tnmhj1gIeA","33.461739853981","-112.346706390381","Chuck E Cheese","4",NA
"9846","sPXs-DYlqf4DdRdIF0N9WA","33.3550135","-112.5907571","Estrella Kathy's Nails","4",NA
"9847","MJL2FJTNQ7NsaFC114aTrQ","33.2498457572976","-111.633209588006","Third Place Cup","4",NA
"9848","mZS0PmaR6fHEttmgJ1h8Wg","33.3906625","-112.1336327","Memphis Best BBQ","11",NA
"9849","KWuV6StwVbs5pJvZLSXpLQ","33.3780322","-111.9291192","Sport Clips","7",NA
"9850","9MbT6gEbJoo0TrZS5CNcPw","33.820937","-111.9228454","Bashas' ","4",NA
